1/3/2005	10783.75	10892.67	10694.18	10729.43	1505900000	10729.43
1/4/2005	10727.81	10803.62	10587.48	10630.78	1720200000	10630.78
1/5/2005	10629.53	10736.16	10561.03	10597.83	1738900000	10597.83
1/6/2005	10593.19	10708.37	10555.48	10622.88	1569100000	10622.88
1/7/2005	10624.8	10697.81	10545.8	10603.96	1477900000	10603.96
1/10/2005	10603.44	10696.85	10544.99	10621.03	1490400000	10621.03
1/11/2005	10619.77	10632.63	10504.72	10556.22	1488800000	10556.22
1/12/2005	10561.32	10648.52	10481.37	10617.78	1562100000	10617.78
1/13/2005	10617.41	10650.96	10463.26	10505.83	1510300000	10505.83
1/14/2005	10506.71	10606.47	10475.01	10558	1335400000	10558
1/18/2005	10554.23	10665.44	10456.61	10628.79	1596800000	10628.79
1/19/2005	10626.05	10668.4	10519.2	10539.97	1498700000	10539.97
1/20/2005	10538.9	10582.09	10414.72	10471.47	1692000000	10471.47
1/21/2005	10471.98	10541.3	10370.97	10392.99	1643500000	10392.99
1/24/2005	10393.58	10491.71	10317.1	10368.61	1494600000	10368.61
1/25/2005	10369.42	10534.72	10369.42	10461.56	1610400000	10461.56
1/26/2005	10463.19	10571.66	10433.56	10498.59	1635900000	10498.59
1/27/2005	10498.14	10535.16	10379.47	10467.4	1600600000	10467.4
1/28/2005	10470.58	10520.61	10331.58	10427.2	1641800000	10427.2
1/31/2005	10428.76	10559.77	10414.49	10489.94	1679800000	10489.94
2/1/2005	10489.72	10609.73	10464.38	10551.94	1681980000	10551.94
2/2/2005	10551.05	10638.25	10501.02	10596.79	1561740000	10596.79
2/3/2005	10592.21	10640.69	10511.96	10593.1	1554460000	10593.1
2/4/2005	10593.17	10750.94	10553.93	10716.13	1648160000	10716.13
2/7/2005	10715.76	10774.8	10650.59	10715.76	1347270000	10715.76
2/8/2005	10712.51	10783.97	10647.85	10724.63	1416170000	10724.63
2/9/2005	10717.76	10781.38	10621.84	10664.11	1511040000	10664.11
2/10/2005	10665	10803.92	10633.67	10749.61	1491670000	10749.61
2/11/2005	10742.92	10865.69	10680.15	10796.01	1562300000	10796.01
2/14/2005	10795.72	10853.8	10722.63	10791.13	1290180000	10791.13
2/15/2005	10791.06	10886.31	10745.1	10837.32	1527080000	10837.32
2/16/2005	10832.03	10889.78	10746.21	10834.88	1490100000	10834.88
2/17/2005	10835.03	10873.6	10729.95	10754.26	1580120000	10754.26
2/18/2005	10755.15	10854.98	10682.29	10785.22	1551200000	10785.22
2/22/2005	10783.38	10806.36	10596.79	10611.2	1744940000	10611.2
2/23/2005	10609.28	10735.42	10583.64	10673.79	1501090000	10673.79
2/24/2005	10672.24	10779.39	10612.24	10748.79	1518750000	10748.79
2/25/2005	10748.42	10871.53	10698.32	10841.6	1523680000	10841.6
2/28/2005	10842.05	10877.07	10709.41	10766.23	1795480000	10766.23
3/1/2005	10794.98	10849.14	10769.04	10830	1708060000	10830
3/2/2005	10825.68	10896.66	10736.16	10811.97	1568540000	10811.97
3/3/2005	10812.27	10904.34	10744.14	10833.03	1616240000	10833.03
3/4/2005	10834.51	10996.93	10834.51	10940.55	1636820000	10940.55
3/7/2005	10940.55	11027.15	10886.09	10936.86	1488830000	10936.86
3/8/2005	10935.6	10996.56	10863.4	10912.62	1523090000	10912.62
3/9/2005	10912.32	10949.2	10768.66	10805.62	1704970000	10805.62
3/10/2005	10806.28	10907.45	10757.36	10851.51	1604020000	10851.51
3/11/2005	10845.3	10897.68	10728.62	10774.36	1449820000	10774.36
3/14/2005	10773.92	10859.12	10709.26	10804.51	1437430000	10804.51
3/15/2005	10804.29	10884.76	10716.87	10745.1	1513530000	10745.1
3/16/2005	10741.63	10764.16	10569.3	10633.07	1653190000	10633.07
3/17/2005	10633.3	10707.86	10561.1	10626.35	1581930000	10626.35
3/18/2005	10627.83	10709.85	10520.6	10629.67	2344370000	10629.67
3/21/2005	10629.9	10662.93	10503.46	10565.39	1819440000	10565.39
3/22/2005	10565.39	10651.41	10446.78	10470.51	2114470000	10470.51
3/23/2005	10470.58	10558.51	10384.34	10456.02	2246870000	10456.02
3/24/2005	10457.06	10554.6	10415.16	10442.87	1721720000	10442.87
3/28/2005	10444.13	10568.05	10412.79	10485.65	1746220000	10485.65
3/29/2005	10486.1	10565.46	10351.76	10405.7	2223250000	10405.7
3/30/2005	10405.77	10564.8	10395.21	10540.93	2097110000	10540.93
3/31/2005	10541.59	10586.15	10448.19	10503.76	2214230000	10503.76
4/1/2005	10504.57	10600.56	10349.02	10404.3	2168690000	10404.3
4/4/2005	10401.71	10496.44	10307.64	10421.14	2079770000	10421.14
4/5/2005	10421.14	10530.14	10372.59	10458.46	1870800000	10458.46
4/6/2005	10453.45	10557.18	10434.22	10486.02	1797400000	10486.02
4/7/2005	10485.88	10589.99	10434.3	10546.32	1900620000	10546.32
4/8/2005	10546.32	10584.6	10445.31	10461.34	1661330000	10461.34
4/11/2005	10462.08	10530.58	10393.36	10448.56	1525310000	10448.56
4/12/2005	10448.63	10552.6	10331.21	10507.97	1979830000	10507.97
4/13/2005	10507.45	10567.38	10355.16	10403.93	2049740000	10403.93
4/14/2005	10403.71	10457.06	10248.23	10278.75	2355040000	10278.75
4/15/2005	10276.61	10311.26	10059.36	10087.51	2689960000	10087.51
4/18/2005	10088.54	10183.5	9961.52	10071.25	2180670000	10071.25
4/19/2005	10071.55	10220.21	10021.08	10127.41	2142700000	10127.41
4/20/2005	10131.18	10232.34	9978.74	10012.36	2217050000	10012.36
4/21/2005	10010.51	10250.3	10010.51	10218.6	2308560000	10218.6
4/22/2005	10216.68	10266.48	10055.29	10157.71	2045880000	10157.71
4/25/2005	10158.52	10305.87	10148.25	10242.47	1795030000	10242.47
4/26/2005	10240.99	10298.85	10108.79	10151.13	1959740000	10151.13
4/27/2005	10150.32	10250.23	10048.27	10198.8	2151520000	10198.8
4/28/2005	10194.58	10229.09	10036.74	10070.37	2182270000	10070.37
4/29/2005	10073.47	10231.31	10021.23	10192.51	2362360000	10192.51
5/2/2005	10192	10309.86	10149.06	10251.7	1980040000	10251.7
5/3/2005	10251.04	10327.37	10169.39	10256.95	2167020000	10256.95
5/4/2005	10255.25	10412.2	10239.95	10384.64	2306480000	10384.64
5/5/2005	10384.49	10447.08	10276.75	10340.38	1997100000	10340.38
5/6/2005	10339.71	10454.4	10300.7	10345.4	1707200000	10345.4
5/9/2005	10345.4	10416.56	10288.95	10384.34	1857020000	10384.34
5/10/2005	10382.94	10389.96	10230.35	10281.11	1889660000	10281.11
5/11/2005	10272.91	10355.31	10172.86	10300.25	1834970000	10300.25
5/12/2005	10299.74	10357.37	10155.86	10189.48	1995290000	10189.48
5/13/2005	10188.23	10268.85	10062.76	10140.12	2188590000	10140.12
5/16/2005	10139.61	10274.39	10118.32	10252.29	1856860000	10252.29
5/17/2005	10247.49	10357.3	10175.81	10331.88	1887260000	10331.88
5/18/2005	10323.19	10518.17	10323.19	10464.45	2266320000	10464.45
5/19/2005	10464.45	10538.71	10394.39	10493.19	1775860000	10493.19
5/20/2005	10492.75	10535.24	10400.6	10471.91	1631750000	10471.91
5/23/2005	10472.8	10589.92	10438.36	10523.56	1681170000	10523.56
5/24/2005	10522.68	10550.24	10433.78	10503.68	1681000000	10503.68
5/25/2005	10503.17	10516.17	10396.46	10457.8	1742180000	10457.8
5/26/2005	10458.68	10581.87	10450.55	10537.6	1654110000	10537.6
5/27/2005	10537.08	10579.94	10489.35	10542.55	1381430000	10542.55
5/31/2005	10541.89	10574.92	10437.77	10467.48	1840680000	10467.48
6/1/2005	10462.86	10616.15	10433.48	10549.87	1810100000	10549.87
6/2/2005	10548.83	10590.07	10478.26	10553.49	1813790000	10553.49
6/3/2005	10552.82	10572.18	10427.35	10460.97	1627520000	10460.97
6/6/2005	10461.64	10519.79	10410.28	10467.03	1547120000	10467.03
6/7/2005	10466	10603.15	10454.18	10483.07	1851370000	10483.07
6/8/2005	10484.84	10575.81	10439.77	10476.86	1715490000	10476.86
6/9/2005	10477.75	10556.9	10410.8	10503.02	1824120000	10503.02
6/10/2005	10503.02	10581.13	10410.5	10512.63	1664180000	10512.63
6/13/2005	10503.57	10611.1	10437.32	10522.56	1661350000	10522.56
6/14/2005	10521.95	10617.01	10473.92	10547.57	1698150000	10547.57
6/15/2005	10548.65	10628.67	10471.69	10566.37	1840440000	10566.37
6/16/2005	10566.76	10632.2	10501.92	10578.65	1776040000	10578.65
6/17/2005	10580.41	10710.38	10561	10623.07	2407370000	10623.07
6/20/2005	10621.54	10656.66	10539.21	10609.1	1714530000	10609.1
6/21/2005	10608.88	10670.56	10545.89	10599.67	1720700000	10599.67
6/22/2005	10599.36	10676.24	10543.28	10587.93	1823250000	10587.93
6/23/2005	10587.09	10617.39	10401.49	10421.44	2029920000	10421.44
6/24/2005	10422.28	10452.82	10266.3	10297.83	2418800000	10297.83
6/27/2005	10298.07	10377.55	10229.4	10290.78	1738620000	10290.78
6/28/2005	10291.01	10434.18	10285.86	10405.63	1772410000	10405.63
6/29/2005	10405.94	10472.46	10332.52	10374.48	1769280000	10374.48
6/30/2005	10374.18	10458.19	10253.49	10274.97	2109490000	10274.97
7/1/2005	10273.59	10380.78	10239.91	10303.44	1593820000	10303.44
7/5/2005	10292.62	10388.91	10282.64	10371.8	1805820000	10371.8
7/6/2005	10366.52	10413.23	10242.21	10270.68	1883470000	10270.68
7/7/2005	10269.76	10337.84	10142.24	10302.29	1952440000	10302.29
7/8/2005	10302.9	10486.5	10279.65	10449.14	1900810000	10449.14
7/11/2005	10449.6	10570.67	10425.97	10519.72	1846300000	10519.72
7/12/2005	10519.49	10583.02	10444.46	10513.89	1932010000	10513.89
7/13/2005	10513.36	10596.98	10481.36	10557.39	1812500000	10557.39
7/14/2005	10559.86	10696.96	10559.86	10628.88	2048710000	10628.88
7/15/2005	10629.44	10698.07	10559.46	10640.83	1716400000	10640.83
7/18/2005	10640.19	10681.99	10533.59	10574.99	1582100000	10574.99
7/19/2005	10576.9	10718.69	10573	10646.56	2041280000	10646.56
7/20/2005	10629.52	10726.81	10535.1	10689.15	2063340000	10689.15
7/21/2005	10690.03	10735.33	10567.98	10627.77	2129840000	10627.77
7/22/2005	10624.19	10702.21	10552.54	10651.18	1766990000	10651.18
7/25/2005	10651.66	10709.69	10565.12	10596.48	1717580000	10596.48
7/26/2005	10597.6	10667.9	10535.58	10579.77	1934180000	10579.77
7/27/2005	10579.45	10689.31	10530.5	10637.09	1945800000	10637.09
7/28/2005	10633.5	10745.68	10603.49	10705.55	2001680000	10705.55
7/29/2005	10705.16	10754.6	10608.27	10640.91	1789600000	10640.91
8/1/2005	10641.78	10713.51	10578.97	10623.15	1716870000	10623.15
8/2/2005	10623.79	10729.6	10600.62	10683.74	2043120000	10683.74
8/3/2005	10681.51	10735.17	10600.02	10697.59	1999980000	10697.59
8/4/2005	10696.8	10709.77	10568.7	10610.1	1981220000	10610.1
8/5/2005	10610.34	10643.46	10512.49	10558.03	1930280000	10558.03
8/8/2005	10557.24	10635.65	10497.45	10536.93	1804140000	10536.93
8/9/2005	10537.65	10662.8	10537.01	10615.67	1897520000	10615.67
8/10/2005	10606.52	10746.87	10553.81	10594.41	2172320000	10594.41
8/11/2005	10591.83	10721.56	10549.43	10685.89	1941560000	10685.89
8/12/2005	10682.7	10688.68	10549.19	10600.3	1709300000	10600.3
8/15/2005	10599.19	10687.72	10532.48	10634.38	1562880000	10634.38
8/16/2005	10631.59	10650.14	10489.24	10513.45	1820410000	10513.45
8/17/2005	10505.6	10625.86	10472.45	10550.71	1859150000	10550.71
8/18/2005	10531.12	10592.34	10517.67	10554.92	1808170000	10554.92
8/19/2005	10552.7	10656.59	10503.9	10559.23	1558790000	10559.23
8/22/2005	10559.78	10669.81	10509.07	10569.89	1621330000	10569.89
8/23/2005	10571.01	10604.29	10475.63	10519.58	1678620000	10519.58
8/24/2005	10519.34	10584.3	10407.56	10434.87	1930800000	10434.87
8/25/2005	10434.39	10506.6	10391.71	10450.63	1571110000	10450.63
8/26/2005	10450.95	10480.01	10355.02	10397.29	1541090000	10397.29
8/29/2005	10396.9	10508.35	10321.42	10463.05	1599450000	10463.05
8/30/2005	10461.54	10476.83	10329.15	10412.82	1916470000	10412.82
8/31/2005	10415.84	10484.55	10357.65	10481.6	2365510000	10481.6
9/1/2005	10481.44	10557.47	10382.09	10459.63	2229860000	10459.63
9/2/2005	10460.67	10536.14	10400.88	10447.37	1640160000	10447.37
9/6/2005	10447.69	10621.96	10447.69	10589.24	1932090000	10589.24
9/7/2005	10588.68	10667.1	10534.23	10633.5	2067700000	10633.5
9/8/2005	10633.11	10670.6	10530.01	10595.93	1955380000	10595.93
9/9/2005	10594.1	10727.53	10573.47	10678.56	1992560000	10678.56
9/12/2005	10678.41	10743.77	10618.13	10682.94	1938050000	10682.94
9/13/2005	10673.71	10701.57	10561.61	10597.44	2082360000	10597.44
9/14/2005	10545.85	10627.85	10488.05	10558.75	1986750000	10558.75
9/15/2005	10545.85	10627.85	10488.05	10558.75	2079340000	10558.75
9/16/2005	10560.5	10696.24	10539.64	10641.94	3152470000	10641.94
9/19/2005	10641.87	10656.75	10497.29	10557.63	2076540000	10557.63
9/20/2005	10558.19	10642.26	10453.98	10481.52	2319250000	10481.52
9/21/2005	10484.23	10512.02	10335.28	10378.03	2548150000	10378.03
9/22/2005	10376.2	10489.64	10303.51	10422.05	2424720000	10422.05
9/23/2005	10421.81	10494.42	10328.59	10419.59	1973020000	10419.59
9/26/2005	10420.22	10544.98	10381.53	10443.63	2022220000	10443.63
9/27/2005	10444.58	10534.31	10376.83	10456.21	1976270000	10456.21
9/28/2005	10456.61	10560.02	10390.05	10473.08	2106980000	10473.08
9/29/2005	10472.61	10583.43	10389.01	10552.78	2176120000	10552.78
9/30/2005	10540.51	10569.81	10526.34	10568.7	2097520000	10568.7
10/3/2005	10569.5	10637	10486.17	10535.48	2097490000	10535.48
10/4/2005	10534.36	10618.41	10409.89	10441.11	2341420000	10441.11
10/5/2005	10434.81	10477.21	10299.27	10317.36	2546780000	10317.36
10/6/2005	10317.36	10425.98	10200.81	10287.1	2792030000	10287.1
10/7/2005	10287.42	10387.48	10221.47	10292.31	2126080000	10292.31
10/10/2005	10292.95	10378.19	10184.09	10238.76	2195990000	10238.76
10/11/2005	10239.16	10361.15	10195.13	10253.17	2299040000	10253.17
10/12/2005	10247.4	10308.23	10186.17	10216.9	2491280000	10216.9
10/13/2005	10216.91	10309.2	10098.18	10216.59	2351150000	10216.59
10/14/2005	10216.59	10327.21	10165.12	10287.34	2188940000	10287.34
10/17/2005	10287.42	10419.58	10213.06	10348.1	2054570000	10348.1
10/18/2005	10349.14	10412.85	10233.47	10285.26	2197010000	10285.26
10/19/2005	10277.18	10444.15	10173.52	10414.13	2703590000	10414.13
10/20/2005	10411.73	10483.21	10230.27	10281.1	2617250000	10281.1
10/21/2005	10282.22	10354.02	10161.6	10215.22	2470920000	10215.22
10/24/2005	10219.15	10411.57	10219.15	10385	2197790000	10385
